X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
392613.990000002,137848.84,25178477,2025/11/24 18:58:20+00,DAY,OTHERS,BURGLARY,4461 - 4530 BLOCK OF MACARTHUR BOULEVARD NW,392613.99,137848.84,3,3D,2,205,Cluster 13,000802 1,000802,Precinct 7,38.9084686931,-77.0851574696,,2025/11/23 21:55:00+00,2025/11/23 22:23:00+00,844521636,
391696.789999999,141919.059999999,25178957,2025/11/25 16:06:16+00,DAY,OTHERS,THEFT/OTHER,4800 - 4899 BLOCK OF MASSACHUSETTS AVENUE NW,391696.79,141919.06,3,3E,2,202,Cluster 11,001003 3,001003,Precinct 30,38.945126307,-77.0957816153,,2025/11/01 13:19:00+00,2025/11/01 13:23:00+00,844521637,
400331.892499998,135279.943500001,25179014,2025/11/25 17:46:59+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 7TH STREET SE,400331.892478261,135279.94354697,6,6B,1,107,Cluster 26,006600 2,006600,Precinct 89,38.8853581114,-76.9961746647,CAPITOL HILL,2025/11/25 16:55:00+00,2025/11/25 17:05:00+00,844521638,
396830.43,137253.620000001,25180395,2025/11/28 22:39:37+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,396830.43,137253.62,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,38.9031320626,-77.0365410195,DOWNTOWN,2025/11/28 21:48:00+00,2025/11/28 22:37:00+00,844522025,
400088.960000001,136928.010000002,25424739,2025/11/01 16:01:10+00,DAY,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF H STREET NE,400088.96,136928.01,6,6C,1,104,Cluster 25,010602 3,010602,Precinct 83,38.9002045619,-76.998974449,,2025/11/01 13:10:00+00,2025/11/01 14:10:00+00,844522157,
399778.82,137532.050000001,25424778,2025/11/17 18:03:21+00,DAY,OTHERS,THEFT/OTHER,201 - 299 BLOCK OF M STREET NE,399778.82,137532.05,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.9056459446,-77.0025500075,NOMA,2025/10/27 22:45:00+00,2025/10/28 00:45:00+00,844522158,
397430.710000001,137621.059999999,25425027,2025/11/20 11:31:42+00,MIDNIGHT,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF 13TH STREET NW,397430.71,137621.06,2,2F,3,307,Cluster 7,005004 1,005004,Precinct 17,38.9064440504,-77.029621947,,2025/11/18 01:35:00+00,2025/11/18 16:50:00+00,844522159,
401707.619999997,136161.629999999,25425038,2025/11/20 12:32:41+00,DAY,OTHERS,THEFT/OTHER,1700 - 1719 BLOCK OF C STREET NE,401707.62,136161.63,7,7D,5,507,Cluster 25,007901 2,007901,Precinct 81,38.8932990782,-76.9803160762,,2025/11/09 15:45:00+00,2025/11/09 15:46:00+00,844522160,
397081.450000003,136664.920000002,25425074,2025/11/21 20:31:53+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 15TH STREET NW,397081.45,136664.92,2,2C,2,207,Cluster 8,005802 2,005802,Precinct 129,38.8978297121,-77.0336445844,DOWNTOWN,2025/11/21 01:30:00+00,2025/11/21 02:15:00+00,844522161,
396505.890000001,138954.98,25425104,2025/11/26 15:02:26+00,DAY,OTHERS,THEFT/OTHER,2100 - 2178 BLOCK OF CHAMPLAIN STREET NW,396505.89,138954.98,1,1C,3,303,Cluster 1,003801 2,003801,Precinct 24,38.9184572618,-77.0402912002,,2025/11/20 16:00:00+00,2025/11/22 18:00:00+00,844522162,
400594.859999999,139371.550000001,25179672,2025/11/27 00:04:58+00,EVENING,OTHERS,THEFT F/AUTO,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,400594.86,139371.55,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,38.9222166046,-76.9931402028,,2025/11/26 22:24:00+00,2025/11/26 23:55:00+00,844523439,
406139.090000004,136306.780000001,25179798,2025/11/27 09:48:00+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,300 - 409 BLOCK OF 50TH STREET NE,406139.09,136306.78,7,7C,6,602,Cluster 31,007804 2,007804,Precinct 97,38.8945868657,-76.9292327496,,2025/11/27 02:15:00+00,2025/11/27 04:38:00+00,844523440,
393111.700000003,139779.23,25424882,2025/11/17 20:33:39+00,EVENING,OTHERS,THEFT/OTHER,3902 - 4099 BLOCK OF TUNLAW ROAD NW,393111.7,139779.23,3,3B,2,204,Cluster 14,000702 1,000702,Precinct 11,38.9258623188,-77.0794384612,,2025/11/07 01:00:00+00,2025/11/07 15:30:00+00,844523849,
397430.899999999,138674.010000002,25424943,2025/11/17 21:03:53+00,EVENING,OTHERS,THEFT F/AUTO,1900 - 1917 BLOCK OF 13TH STREET NW,397430.9,138674.01,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9159293823,-77.0296236959,,2025/11/09 13:00:00+00,2025/11/09 14:00:00+00,844523850,
392607.979999997,143559.5,25424986,2025/11/18 14:01:22+00,DAY,OTHERS,THEFT/OTHER,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,392607.98,143559.5,3,3E,2,202,Cluster 11,001004 1,001004,Precinct 31,38.9599119666,-77.085288276,FRIENDSHIP HEIGHTS,2025/11/10 01:14:00+00,2025/11/10 02:13:00+00,844523851,
394013.640000001,137710.670000002,25425154,2025/11/28 19:01:35+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF 35TH STREET NW,394013.64,137710.67,2,2E,2,206,Cluster 4,000202 4,000202,Precinct 6,38.9072346576,-77.0690189189,,2025/11/21 23:55:00+00,2025/11/22 01:55:00+00,844523852,
399256.049999997,138468.469999999,25424722,2025/10/31 14:01:02+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF S STREET NE,399256.05,138468.47,5,5F,5,502,Cluster 21,008701 1,008701,Precinct 75,38.9140812495,-77.0085780924,,2025/10/28 16:20:00+00,2025/10/28 16:40:00+00,844524466,
395650.450000003,136789.960000001,25424788,2025/11/17 18:04:15+00,DAY,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 23RD STREET NW,395650.45,136789.96,2,2A,2,207,Cluster 5,010800 3,010800,Precinct 2,38.8989502017,-77.0501417158,,2025/11/03 19:47:00+00,2025/11/03 19:47:00+00,844524467,
402606.649999999,132059.559999999,25424965,2025/11/17 23:09:48+00,EVENING,OTHERS,THEFT/OTHER,2483 - 2499 BLOCK OF ALABAMA AVENUE SE,402606.65,132059.56,8,8B,7,702,Cluster 36,007502 2,007502,Precinct 134,38.8563437948,-76.9699684146,,2025/11/14 21:26:00+00,2025/11/15 02:10:00+00,844524468,
397430.710000001,137621.059999999,25425012,2025/11/19 13:01:37+00,DAY,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF 13TH STREET NW,397430.71,137621.06,2,2F,3,307,Cluster 7,005004 1,005004,Precinct 17,38.9064440504,-77.029621947,,2025/11/17 06:00:00+00,2025/11/17 06:01:00+00,844524469,
397923.439999998,138834.539999999,25425020,2025/11/19 17:32:35+00,DAY,OTHERS,THEFT/OTHER,2000 - 2029 BLOCK OF 9TH STREET NW,397923.44,138834.54,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 137,38.9173767915,-77.0239448173,,2025/11/09 04:45:00+00,2025/11/10 04:46:00+00,844524470,
403763.479999997,139365.760000002,25166426,2025/11/02 00:43:13+00,EVENING,OTHERS,THEFT F/AUTO,3279 - 3499 BLOCK OF FORT LINCOLN DRIVE NE,403763.48,139365.76,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,38.9221565889,-76.9566003952,,2025/11/01 21:33:00+00,2025/11/01 22:19:00+00,844526453,
397586.539999999,143925.420000002,25166452,2025/11/01 23:18:54+00,EVENING,OTHERS,THEFT/OTHER,6000 - 6099 BLOCK OF GEORGIA AVENUE NW,397586.54,143925.42,4,4A,4,402,Cluster 17,001804 2,001804,Precinct 60,38.963236057,-77.0278475189,,2025/11/01 22:40:00+00,2025/11/01 23:12:00+00,844526454,
400135.010600001,137184.181299999,25168291,2025/11/05 13:46:13+00,DAY,OTHERS,THEFT/OTHER,6TH STREET NE AND K STREET NE,400135.01055808,137184.18130874,6,6C,5,501,Cluster 25,010602 2,010602,Precinct 83,38.9025122385,-76.9984435174,,2025/11/05 12:21:00+00,,844526835,
396837.939999998,140214.859999999,25168397,2025/11/05 16:45:05+00,DAY,OTHERS,ROBBERY,3101 - 3199 BLOCK OF 16TH STREET NW,396837.94,140214.86,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9298079189,-77.036468077,,2025/10/29 19:00:00+00,2025/11/05 20:05:00+00,844526836,
400038.140000001,137846.690000001,25168425,2025/11/05 17:31:29+00,DAY,OTHERS,THEFT F/AUTO,1250 - 1299 BLOCK OF 4TH STREET NE,400038.14,137846.69,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9084803579,-76.9995602624,,2025/11/04 17:00:00+00,2025/11/04 21:45:00+00,844526837,
405973.490000002,135841.969999999,25169028,2025/11/06 19:43:01+00,DAY,OTHERS,THEFT F/AUTO,10 - 99 BLOCK OF 49TH PLACE NE,405973.49,135841.97,7,7C,6,608,Cluster 33,007804 3,007804,Precinct 97,38.890400827,-76.9311457142,,2025/11/05 16:30:00+00,2025/11/05 18:45:00+00,844526838,
397904.399999999,140846.07,25169503,2025/11/08 20:14:12+00,EVENING,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1,1E,4,409,Cluster 2,003100 2,003100,Precinct 43,38.9354972411,-77.0241705089,,2025/11/07 15:04:00+00,2025/11/07 16:38:00+00,844526839,
397117.189999998,138792.609999999,25170456,2025/11/09 08:57:25+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF U STREET NW,397117.19,138792.61,2,2F,3,301,Cluster 3,004300 4,004300,Precinct 141,38.9169967973,-77.0332415107,,2025/11/09 06:36:00+00,2025/11/09 06:50:00+00,844526840,
397171.109999999,137408.25,25170834,2025/11/10 00:59:18+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/11/09 23:50:00+00,2025/11/10 00:04:00+00,844526841,
400801.504900001,129945.409600001,25171023,2025/11/11 15:37:11+00,DAY,OTHERS,BURGLARY,900 - 1299 BLOCK OF VALLEY AVENUE SE,400801.504894697,129945.40962202,8,8E,7,706,Cluster 39,009700 3,009700,Precinct 121,38.8373020946,-76.990768211,,2025/11/10 12:17:00+00,2025/11/10 14:06:00+00,844528518,
397330.130000003,138792.899999999,25171197,2025/11/15 05:04:33+00,MIDNIGHT,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9170000824,-77.0307861136,,2025/11/10 16:56:00+00,2025/11/10 18:41:00+00,844528519,
395499.25,139592.960000001,25171396,2025/11/11 01:27:06+00,EVENING,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9241998122,-77.0519031245,,2025/11/11 00:13:00+00,2025/11/11 01:30:00+00,844528520,
401407.356600001,131005.544399999,25171691,2025/11/11 20:11:00+00,EVENING,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF CONGRESS PLACE SE,401407.356575259,131005.544375004,8,8C,7,704,Cluster 38,007404 2,007404,Precinct 117,38.846851502,-76.9837878009,,2025/11/05 03:00:00+00,2025/11/06 14:00:00+00,844528521,
396026.090000004,136029.449999999,25171804,2025/11/12 00:00:31+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF CONSTITUTION AVENUE NW,396026.09,136029.45,2,2A,2,207,Cluster 45,980000 1,980000,Precinct 2,38.8921010288,-77.0458069305,,2025/11/10 16:10:00+00,2025/11/11 18:30:00+00,844528522,
399950.539999999,139803.120000001,25171815,2025/11/12 00:52:12+00,EVENING,OTHERS,THEFT F/AUTO,2800 - 2899 BLOCK OF 4TH STREET NE,399950.54,139803.12,5,5F,5,502,Cluster 21,009201 2,009201,Precinct 74,38.9261045246,-77.0005703932,,2025/11/11 19:00:00+00,2025/11/11 21:00:00+00,844528523,
399718.640000001,134294.5,25173406,2025/11/14 23:34:36+00,EVENING,OTHERS,THEFT/OTHER,200 - 249 BLOCK OF M STREET SE,399718.64,134294.5,8,8F,1,106,Cluster 27,007203 1,007203,Precinct 131,38.8764808704,-77.0032425033,CAPITOL RIVERFRONT,2025/11/14 22:58:00+00,2025/11/14 23:30:00+00,844528524,
397624.890000001,146152.699999999,25173576,2025/11/15 05:43:53+00,MIDNIGHT,OTHERS,THEFT F/AUTO,7700 - 7799 BLOCK OF ALASKA AVENUE NW,397624.89,146152.7,4,4A,4,401,Cluster 16,001600 2,001600,Precinct 62,38.9833000175,-77.0274127376,,2025/11/15 03:17:00+00,2025/11/15 04:30:00+00,844528525,
399695.200000003,137774.0,25174003,2025/11/16 01:44:53+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF 2ND STREET NE,399695.2,137774,6,6E,5,501,Cluster 25,010601 2,010601,Precinct 144,38.9078254892,-77.0035141787,NOMA,2025/11/16 00:13:00+00,2025/11/16 01:09:00+00,844528526,
400840.659999996,139142.940000001,25175007,2025/11/18 02:02:13+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,400840.66,139142.94,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,38.9201570109,-76.9903059701,,2025/11/18 01:20:00+00,2025/11/18 01:25:00+00,844528527,
402605.498300001,132249.386999998,25175233,2025/11/18 17:52:22+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2400 - 2501 BLOCK OF 25TH STREET SE,402605.498272371,132249.386968158,8,8B,7,701,Cluster 36,007502 1,007502,Precinct 134,38.8580538401,-76.9699809646,,2025/11/18 15:05:00+00,2025/11/18 15:30:00+00,844528528,
406954.049999997,136726.640000001,25175401,2025/11/18 22:51:31+00,EVENING,GUN,ROBBERY,5600 - 5699 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,406954.05,136726.64,7,7C,6,608,Cluster 31,007807 1,007807,Precinct 95,38.8983630471,-76.9198341999,,2025/11/18 21:41:00+00,,844528529,
402414.340000004,138550.629999999,25175772,2025/11/19 19:04:51+00,DAY,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF 24TH STREET NE,402414.34,138550.63,5,5C,5,503,Cluster 23,011100 3,011100,Precinct 72,38.914818373,-76.9721612395,,2025/11/19 16:29:00+00,,844528530,
395597.340000004,137490.57,25176966,2025/11/21 20:24:12+00,EVENING,OTHERS,THEFT/OTHER,2300 - 2399 BLOCK OF M STREET NW,395597.34,137490.57,2,2A,2,207,Cluster 5,005501 2,005501,Precinct 4,38.9052612799,-77.0507584598,,2025/11/21 17:30:00+00,2025/11/21 17:30:00+00,844528531,
400706.049999997,132391.629999999,25177584,2025/11/22 23:10:11+00,EVENING,OTHERS,THEFT/OTHER,2600 - 2639 BLOCK OF BOWEN ROAD SE,400706.05,132391.63,8,8B,7,703,Cluster 37,007407 3,007407,Precinct 119,38.8593388012,-76.9918651563,,2025/11/22 22:10:00+00,2025/11/22 22:41:00+00,844528532,
405054.409999996,134472.989999998,25178335,2025/11/24 13:55:13+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4200 - 4299 BLOCK OF HILDRETH STREET SE,405054.41,134472.99,7,7E,6,605,Cluster 33,007707 1,007707,Precinct 106,38.878074297,-76.9417496869,,2025/11/24 08:37:00+00,2025/11/24 10:32:00+00,844528540,
406003.82,135201.280000001,25178951,2025/11/25 21:29:07+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,50TH STREET SE AND CALL PLACE SE,406003.82000352,135201.2799949,7,7E,6,604,Cluster 33,009904 2,009904,Precinct 104,38.8846290441,-76.9308017092,,2025/11/25 15:19:00+00,2025/11/25 16:35:00+00,844528541,
393843.899999999,137761.300000001,25179245,2025/11/26 00:32:15+00,EVENING,OTHERS,THEFT/OTHER,3600 - 3699 BLOCK OF O STREET NW,393843.9,137761.3,2,2E,2,206,Cluster 4,000201 2,000201,Precinct 6,38.9076895776,-77.070976366,,2025/11/26 00:24:00+00,2025/11/26 00:26:00+00,844528542,
393720.859999999,140689.0,25179261,2025/11/26 01:25:28+00,EVENING,OTHERS,THEFT/OTHER,3300 - 3399 BLOCK OF WISCONSIN AVENUE NW,393720.86,140689,3,3A,2,204,Cluster 14,001002 4,001002,Precinct 29,38.9340623694,-77.0724217259,,2025/11/26 00:13:00+00,2025/11/26 00:50:00+00,844528543,
405836.969999999,136773.199999999,25179394,2025/11/26 07:59:46+00,MIDNIGHT,OTHERS,THEFT/OTHER,4800 - 4899 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405836.97,136773.2,7,7C,6,602,Cluster 31,007804 1,007804,Precinct 98,38.8987906035,-76.932711419,,2025/11/26 07:28:00+00,2025/11/26 08:00:00+00,844528927,
400511.399999999,131360.059999999,25179723,2025/11/27 02:15:13+00,EVENING,OTHERS,THEFT F/AUTO,1200 - 2699 BLOCK OF PECAN STREET SE,400511.4,131360.06,8,8C,7,703,Cluster 43,010400 3,010400,Precinct 119,38.8500461111,-76.9941086078,,2025/11/27 01:00:00+00,2025/11/27 01:37:00+00,844528928,
396746.969999999,137976.41,25180432,2025/11/29 00:18:49+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF P STREET NW,396746.97,137976.41,2,2B,2,208,Cluster 6,005303 2,005303,Precinct 15,38.9096429011,-77.0375066283,,2025/11/28 23:48:00+00,2025/11/29 00:19:00+00,844528929,
402887.823600002,134282.629799999,25166353,2025/11/01 20:13:08+00,EVENING,OTHERS,THEFT/OTHER,2900 - 2943 BLOCK OF NELSON PLACE SE,402887.823648633,134282.629818045,7,7B,6,605,Cluster 34,007709 1,007709,Precinct 111,38.8763692422,-76.966719636,,2025/11/01 19:43:00+00,2025/11/01 20:13:00+00,844529106,
397823.780000001,141376.73,25167038,2025/11/03 01:42:23+00,EVENING,OTHERS,THEFT/OTHER,4000 - 4099 BLOCK OF GEORGIA AVENUE NW,397823.78,141376.73,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.940277387,-77.0251020575,,2025/11/03 01:19:00+00,2025/11/03 01:23:00+00,844529107,
399520.600000001,134605.579999998,25167571,2025/11/04 00:51:58+00,EVENING,OTHERS,THEFT F/AUTO,82- 199 BLOCK OF I STREET SE,399520.6,134605.58,6,8F,1,106,Cluster 27,007202 3,007202,Precinct 131,38.8792831158,-77.0055250111,CAPITOL RIVERFRONT,2025/11/02 02:00:00+00,2025/11/02 14:30:00+00,844529108,
401687.68,137317.890000001,25168280,2025/11/05 13:56:57+00,DAY,OTHERS,ASSAULT W/DANGEROUS WEAPON,1600 - 1699 BLOCK OF L STREET NE,401687.68,137317.89,5,5D,5,507,Cluster 23,008903 3,008903,Precinct 78,38.9037151238,-76.980543086,,2025/11/05 09:45:00+00,2025/11/05 10:15:00+00,844529109,
396746.969999999,137976.41,25169083,2025/11/06 21:24:48+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF P STREET NW,396746.97,137976.41,2,2B,2,208,Cluster 6,005303 2,005303,Precinct 15,38.9096429011,-77.0375066283,,2025/11/06 20:30:00+00,2025/11/06 21:24:00+00,844529110,
401585.079999998,131266.559999999,25169816,2025/11/08 01:48:51+00,EVENING,OTHERS,THEFT F/AUTO,1500 - 1599 BLOCK OF SHIPPEN LANE SE,401585.08,131266.56,8,8C,7,704,Cluster 38,007404 2,007404,Precinct 117,38.8492025429,-76.981739895,,2025/11/04 22:30:00+00,2025/11/05 15:30:00+00,844529111,
401740.890000001,139931.899999999,25170035,2025/11/08 11:20:51+00,MIDNIGHT,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF RHODE ISLAND AVENUE NE,401740.89,139931.9,5,5B,5,504,Cluster 22,009102 1,009102,Precinct 70,38.9272628922,-76.9799230111,,2025/11/08 09:28:00+00,2025/11/08 10:12:00+00,844529112,
400770.130000003,140681.989999998,25171676,2025/11/11 20:18:39+00,EVENING,OTHERS,THEFT/OTHER,3600 - 3699 BLOCK OF 12TH STREET NE,400770.13,140681.99,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,38.9340213208,-76.9911175566,,2025/11/11 18:56:00+00,2025/11/11 19:52:00+00,844529113,
397115.780000001,137977.23,25172545,2025/11/13 09:13:45+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2,208,Cluster 7,005203 2,005203,Precinct 16,38.9096515756,-77.0332543444,,2025/11/13 08:21:00+00,,844529114,
399351.539999999,137184.600000001,25172936,2025/11/14 01:56:26+00,EVENING,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF K STREET NE,399351.54,137184.6,6,6E,1,102,Cluster 25,010603 1,010603,Precinct 144,38.9025157814,-77.0074758356,NOMA,2025/11/10 02:00:00+00,2025/11/11 05:45:00+00,844529115,
398010.079999998,138818.940000001,25173356,2025/11/15 02:57:51+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2025/11/14 21:33:00+00,2025/11/14 22:17:00+00,844529116,
402684.539999999,132229.989999998,25173467,2025/11/15 01:03:49+00,EVENING,OTHERS,THEFT/OTHER,2500 - 2699 BLOCK OF ALABAMA AVENUE SE,402684.54,132229.99,8,8B,7,702,Cluster 36,007502 2,007502,Precinct 134,38.8578788663,-76.9690703676,,2025/01/01 05:00:00+00,2025/11/15 01:30:00+00,844529123,
402840.968099996,133658.266800001,25173544,2025/11/15 05:46:00+00,MIDNIGHT,OTHERS,THEFT/OTHER,2800 - 2829 BLOCK OF Q STREET SE,402840.968096589,133658.266809466,7,7B,6,607,Cluster 34,007604 2,007604,Precinct 111,38.8707448833,-76.9672621973,,2025/11/15 04:03:00+00,2025/11/15 04:56:00+00,844529124,
394650.049999997,141697.59,25173845,2025/11/15 19:11:17+00,DAY,OTHERS,THEFT/OTHER,2900 - 3049 BLOCK OF VAN NESS STREET NW,394650.05,141697.59,3,3F,2,203,Cluster 12,001303 2,001303,Precinct 34,38.9431541919,-77.0617125934,,2025/11/07 15:00:00+00,2025/11/07 18:00:00+00,844529125,
394456.941,137219.593699999,25174348,2025/11/16 21:59:16+00,EVENING,OTHERS,THEFT F/AUTO,WATER STREET NW AND CECIL PLACE NW,394456.94095281,137219.59372477,2,2E,2,206,Cluster 4,000202 4,000202,Precinct 6,38.902813779,-77.0639039795,GEORGETOWN,2025/11/16 04:00:00+00,2025/11/16 04:50:00+00,844529126,
401521.469999999,136902.829999998,25174492,2025/11/17 02:13:36+00,EVENING,GUN,ROBBERY,1500 - 1599 BLOCK OF BENNING ROAD NE,401521.47,136902.83,7,7D,5,507,Cluster 25,007901 4,007901,Precinct 81,38.8999764193,-76.9824602061,,2025/11/16 20:43:00+00,2025/11/17 02:13:00+00,844529127,
400931.07,135354.84,25174710,2025/11/17 15:55:48+00,DAY,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF C STREET SE,400931.07,135354.84,6,6B,1,107,Cluster 26,006700 2,006700,Precinct 88,38.8860323768,-76.9892685467,,2025/11/15 18:00:00+00,2025/11/15 20:15:00+00,844529128,
392527.780000001,143086.940000001,25174900,2025/11/18 02:42:40+00,EVENING,OTHERS,ROBBERY,5010 - 5099 BLOCK OF 44TH STREET NW,392527.78,143086.94,3,3E,2,202,Cluster 11,001004 1,001004,Precinct 31,38.9556543462,-77.0862084649,,2025/11/17 21:05:00+00,2025/11/17 22:30:00+00,844529129,
404249.219999999,135233.16,25174951,2025/11/17 23:46:12+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,300 - 401 BLOCK OF 37TH PLACE SE,404249.22,135233.16,7,7F,6,603,Cluster 32,007703 3,007703,Precinct 107,38.8849264619,-76.9510245189,,2025/11/17 22:54:00+00,2025/11/17 23:46:00+00,844529130,
399555.280000001,138003.699999999,25175404,2025/11/19 00:20:25+00,EVENING,OTHERS,BURGLARY,1500 - 1521 BLOCK OF ECKINGTON PLACE NE,399555.28,138003.7,5,5F,5,502,Cluster 21,008702 3,008702,Precinct 75,38.9098946462,-77.0051275291,NOMA,2025/11/18 21:18:00+00,,844529131,
391696.789999999,141919.059999999,25176378,2025/11/20 21:31:40+00,EVENING,OTHERS,THEFT/OTHER,4800 - 4899 BLOCK OF MASSACHUSETTS AVENUE NW,391696.79,141919.06,3,3E,2,202,Cluster 11,001003 3,001003,Precinct 30,38.945126307,-77.0957816153,,2025/11/20 20:10:00+00,2025/11/20 20:20:00+00,844529514,
402968.020000003,132501.579999998,25177000,2025/11/21 21:29:06+00,EVENING,OTHERS,THEFT/OTHER,2800 - 2999 BLOCK OF ALABAMA AVENUE SE,402968.02,132501.58,7,7B,6,606,Cluster 35,007603 2,007603,Precinct 113,38.8603245526,-76.9658031121,,2025/11/20 21:43:00+00,2025/11/21 21:30:00+00,844529515,
402021.840000004,135279.16,25177256,2025/11/22 08:46:04+00,MIDNIGHT,OTHERS,THEFT/OTHER,1900 - 1999 BLOCK OF C STREET SE,402021.84,135279.16,7,7F,1,107,Cluster 26,006804 1,006804,Precinct 80,38.8853487908,-76.9766966245,,2025/11/22 03:30:00+00,2025/11/23 03:50:00+00,844529516,
399613.159999996,143558.489999998,25177991,2025/11/23 20:05:15+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,5713 - 5799 BLOCK OF 2ND STREET NE,399613.16,143558.49,4,4B,4,406,Cluster 19,009505 3,009505,Precinct 65,38.9599338893,-77.0044633161,,2025/11/23 18:45:00+00,,844529517,
400349.560000002,131251.079999998,25178801,2025/11/25 08:12:51+00,MIDNIGHT,OTHERS,ROBBERY,2700 - 2709 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400349.56,131251.08,8,8C,7,703,Cluster 43,010400 3,010400,Precinct 119,38.8490644509,-76.9959730803,,2025/11/25 03:57:00+00,2025/11/25 05:16:00+00,844529518,
406453.8442,134892.864500001,25178867,2025/11/25 14:43:07+00,DAY,OTHERS,MOTOR VEHICLE THEFT,5300 - 5399 BLOCK OF E STREET SE,406453.844195942,134892.864474611,7,7E,6,604,Cluster 33,009905 3,009905,Precinct 105,38.881847531,-76.9256177593,,2025/11/25 03:00:00+00,2025/11/25 11:50:00+00,844529519,
398749.770000003,137622.559999999,25179620,2025/11/26 21:46:42+00,EVENING,OTHERS,ROBBERY,200 - 299 BLOCK OF MORGAN STREET NW,398749.77,137622.56,5,5E,3,308,Cluster 21,004600 2,004600,Precinct 1,38.9064604289,-77.014414198,,2025/11/26 20:50:00+00,2025/11/26 21:16:00+00,844529520,
